date,season,home_team,away_team,home_goals,away_goals,avg_odds_home,avg_odds_draw,avg_odds_away
2012-11-24,2012,Corinthians,Santos,1,1,1.75,3.56,4.37
2012-11-24,2012,Vasco,Flamengo,1,1,2.93,3.24,2.32
2012-11-25,2012,Palmeiras,Atletico-GO,1,2,1.86,3.53,3.81
2012-11-25,2012,Sport,Fluminense,1,1,1.81,3.63,3.89
2012-11-25,2012,Ponte Preta,Sao Paulo,0,0,2.02,3.37,3.46
2012-11-25,2012,Internacional,Portuguesa,0,2,2.17,3.28,3.17
2012-11-25,2012,Botafogo,Atletico-MG,2,3,2.43,3.28,2.75
2012-11-25,2012,Cruzeiro,Coritiba,2,1,2.17,3.36,3.08
2012-11-25,2012,Bahia,Nautico,1,1,1.61,3.65,5.33
2012-11-25,2012,Figueirense,Gremio,2,4,4.66,3.73,1.67
2012-12-01,2012,Flamengo,Botafogo,2,2,2.33,3.22,2.9
2012-12-01,2012,Santos,Palmeiras,3,1,1.57,3.89,5.33
2012-12-02,2012,Sao Paulo,Corinthians,3,1,3.07,3.23,2.23
2012-12-02,2012,Portuguesa,Ponte Preta,0,0,1.77,3.37,4.56
2012-12-02,2012,Nautico,Sport,1,0,2.49,3.3,2.65
2012-12-02,2012,Gremio,Internacional,0,0,1.64,3.68,4.97
2012-12-02,2012,Coritiba,Figueirense,3,0,1.36,4.62,7.8
2012-12-02,2012,Atletico-MG,Cruzeiro,3,2,1.68,3.7,4.6
2012-12-02,2012,Atletico-GO,Bahia,0,1,3.01,3.18,2.28
2012-12-02,2012,Fluminense,Vasco,1,2,2.27,3.26,2.99
2013-05-25,2013,Vasco,Portuguesa,1,0,1.86,3.44,4.06
2013-05-25,2013,Vitoria,Internacional,2,2,2.72,3.17,2.52
2013-05-26,2013,Coritiba,Atletico-MG,2,1,1.95,3.4,3.67
2013-05-26,2013,Fluminense,Atletico-PR,2,1,2.21,3.17,3.18
2013-05-26,2013,Cruzeiro,Goias,5,0,1.6,3.74,5.38
2013-05-26,2013,Santos,Flamengo,0,0,2.54,3.21,2.67
2013-05-26,2013,Corinthians,Botafogo,1,1,1.82,3.43,4.21
2013-05-26,2013,Gremio,Nautico,2,0,1.38,4.36,8.19
2013-05-26,2013,Ponte Preta,Sao Paulo,0,2,2.98,3.18,2.32
2013-05-26,2013,Criciuma,Bahia,3,1,1.72,3.5,4.7
2013-05-29,2013,Atletico-PR,Cruzeiro,2,2,2.79,3.2,2.44
2013-05-29,2013,Botafogo,Santos,2,1,1.66,3.66,4.97
2013-05-29,2013,Sao Paulo,Vasco,5,1,1.61,3.68,5.46
2013-05-30,2013,Bahia,Coritiba,0,0,2.69,3.22,2.5
2013-05-30,2013,Flamengo,Ponte Preta,0,2,1.68,3.53,5.03
2013-05-30,2013,Goias,Corinthians,1,1,3.09,3.19,2.26
2013-05-30,2013,Internacional,Criciuma,2,0,1.47,4.12,6.45
2013-05-30,2013,Nautico,Vitoria,0,3,2.2,3.24,3.15
2013-06-01,2013,Atletico-PR,Flamengo,2,2,2.36,3.2,2.91
2013-06-01,2013,Botafogo,Cruzeiro,2,1,2.16,3.29,3.19
2013-06-01,2013,Santos,Gremio,1,1,2.7,3.17,2.53
2013-06-01,2013,Goias,Coritiba,1,1,2.26,3.26,3.02
2013-06-01,2013,Vitoria,Vasco,2,0,1.8,3.43,4.33
2013-06-02,2013,Nautico,Portuguesa,2,2,2.21,3.18,3.19
2013-06-02,2013,Internacional,Bahia,1,2,1.41,4.19,7.65
2013-06-02,2013,Fluminense,Criciuma,3,0,1.58,3.77,5.51
2013-06-02,2013,Corinthians,Ponte Preta,1,0,1.54,3.8,6.02
2013-06-02,2013,Atletico-MG,Sao Paulo,0,0,2.03,3.29,3.52
2013-06-05,2013,Criciuma,Santos,3,1,2.29,3.23,3.02
2013-06-05,2013,Portuguesa,Internacional,1,1,2.79,3.08,2.52
2013-06-05,2013,Sao Paulo,Goias,0,1,1.38,4.51,7.76
2013-06-06,2013,Flamengo,Nautico,0,1,1.45,4.07,6.99
2013-06-06,2013,Cruzeiro,Corinthians,1,0,2.17,3.21,3.27
2013-06-06,2013,Bahia,Botafogo,2,1,3.49,3.26,2.07
2013-06-06,2013,Ponte Preta,Atletico-PR,3,4,2.29,3.16,3.07
2013-06-06,2013,Gremio,Vitoria,1,0,1.41,4.24,7.53
2013-06-06,2013,Vasco,Atletico-MG,2,0,3.34,3.26,2.12
2013-06-07,2013,Coritiba,Fluminense,2,1,2.17,3.27,3.21
2013-06-08,2013,Criciuma,Flamengo,0,3,2.43,3.22,2.8
2013-06-08,2013,Cruzeiro,Internacional,2,2,1.99,3.28,3.68
2013-06-08,2013,Corinthians,Portuguesa,0,0,1.59,3.69,5.64
2013-06-08,2013,Vasco,Bahia,1,1,1.83,3.39,4.27
2013-06-09,2013,Fluminense,Goias,2,1,1.77,3.44,4.53
2013-06-09,2013,Coritiba,Nautico,1,0,1.4,4.28,7.8
2013-06-09,2013,Vitoria,Atletico-PR,3,2,2.68,3.23,2.51
2013-06-09,2013,Ponte Preta,Botafogo,0,2,2.57,3.21,2.64
2013-06-09,2013,Atletico-MG,Gremio,2,0,2.03,3.29,3.53
2013-06-12,2013,Santos,Atletico-MG,1,0,2.68,3.2,2.53
2013-06-13,2013,Gremio,Sao Paulo,1,1,2.09,3.24,3.43
2013-06-13,2013,Portuguesa,Fluminense,2,1,2.67,3.1,2.62
2013-07-06,2013,Atletico-PR,Gremio,1,1,2.56,3.21,2.65
2013-07-06,2013,Flamengo,Coritiba,2,2,2.02,3.39,3.45
2013-07-06,2013,Nautico,Ponte Preta,1,3,2.15,3.28,3.21
2013-07-07,2013,Botafogo,Fluminense,1,0,2.73,3.16,2.52
2013-07-07,2013,Atletico-MG,Criciuma,3,2,1.77,3.53,4.38
2013-07-07,2013,Sao Paulo,Santos,0,2,1.58,3.77,5.6
2013-07-07,2013,Internacional,Vasco,5,3,1.49,3.9,6.57
2013-07-07,2013,Goias,Vitoria,1,0,1.9,3.4,3.88
2013-07-07,2013,Bahia,Corinthians,0,2,3.06,3.1,2.32
2013-07-07,2013,Portuguesa,Cruzeiro,1,1,2.86,3.21,2.39
2013-07-11,2013,Sao Paulo,Bahia,1,2,1.38,4.34,7.95
2013-07-13,2013,Fluminense,Internacional,2,3,2.08,3.32,3.36
2013-07-13,2013,Santos,Portuguesa,4,1,1.96,3.28,3.78
2013-07-14,2013,Vasco,Flamengo,0,1,3.89,3.39,1.9
2013-07-14,2013,Cruzeiro,Nautico,3,0,1.31,5.05,8.85
2013-07-14,2013,Criciuma,Goias,0,0,2.07,3.34,3.38
2013-07-14,2013,Vitoria,Sao Paulo,3,2,2.38,3.26,2.84
2013-07-14,2013,Gremio,Botafogo,2,1,1.81,3.42,4.29
2013-07-14,2013,Coritiba,Atletico-PR,1,0,2.08,3.34,3.35
2013-07-14,2013,Corinthians,Atletico-MG,0,1,1.54,3.78,6.12
2013-07-14,2013,Ponte Preta,Bahia,0,0,1.84,3.41,4.12
2013-07-20,2013,Botafogo,Nautico,2,0,1.31,4.91,9.04
2013-07-20,2013,Criciuma,Gremio,2,1,3.36,3.3,2.09
2013-07-20,2013,Sao Paulo,Cruzeiro,0,3,2.08,3.3,3.37
2013-07-21,2013,Goias,Portuguesa,2,1,1.94,3.3,3.82
2013-07-21,2013,Fluminense,Vasco,1,3,1.59,3.69,5.68
2013-07-21,2013,Vitoria,Bahia,0,0,2.15,3.19,3.32
2013-07-21,2013,Santos,Coritiba,2,2,2.11,3.25,3.36
2013-07-21,2013,Internacional,Flamengo,1,0,1.8,3.43,4.35
2013-07-21,2013,Atletico-PR,Corinthians,1,1,2.54,3.15,2.71
2013-07-25,2013,Sao Paulo,Internacional,0,1,2.04,3.4,3.38
2013-07-27,2013,Portuguesa,Atletico-PR,2,3,2.6,3.22,2.6
2013-07-27,2013,Vasco,Criciuma,3,2,1.67,3.65,4.88
2013-07-28,2013,Coritiba,Vitoria,1,1,1.63,3.67,5.26
2013-07-28,2013,Flamengo,Botafogo,1,1,2.73,3.1,2.57
2013-07-28,2013,Bahia,Goias,2,1,2.04,3.23,3.6
2013-07-28,2013,Nautico,Internacional,3,0,3.29,3.22,2.15
2013-07-28,2013,Cruzeiro,Atletico-MG,4,1,1.73,3.57,4.54
2013-07-28,2013,Corinthians,Sao Paulo,0,0,1.89,3.31,4.08
2013-07-28,2013,Ponte Preta,Santos,1,0,2.38,3.19,2.9
2013-07-28,2013,Gremio,Fluminense,2,0,1.96,3.23,3.9
2013-07-31,2013,Atletico-MG,Atletico-PR,1,2,1.59,3.86,5.34
2013-07-31,2013,Fluminense,Cruzeiro,1,0,2.21,3.33,3.08
2013-07-31,2013,Portuguesa,Criciuma,1,1,1.99,3.35,3.65
2013-08-01,2013,Botafogo,Vitoria,2,0,1.42,4.35,7.02
2013-08-01,2013,Corinthians,Gremio,2,0,1.82,3.36,4.35
2013-08-01,2013,Coritiba,Ponte Preta,5,3,1.69,3.56,4.9
2013-08-01,2013,Bahia,Flamengo,3,0,2.65,3.14,2.62
2013-08-02,2013,Goias,Vasco,1,1,2.01,3.38,3.49
2013-08-03,2013,Cruzeiro,Coritiba,1,0,1.54,3.9,5.87
2013-08-04,2013,Vasco,Botafogo,2,3,3.57,3.31,2.01
2013-08-04,2013,Atletico-PR,Goias,2,0,1.66,3.73,4.89
2013-08-04,2013,Criciuma,Corinthians,0,2,3.16,3.19,2.23
2013-08-04,2013,Flamengo,Atletico-MG,3,0,2.26,3.17,3.12
2013-08-04,2013,Gremio,Internacional,1,1,2.46,3.13,2.83
2013-08-04,2013,Ponte Preta,Fluminense,1,1,2.84,3.17,2.44
2013-08-04,2013,Vitoria,Portuguesa,2,1,1.79,3.52,4.22
2013-08-07,2013,Vitoria,Fluminense,1,1,3.02,3.29,2.26
2013-08-07,2013,Criciuma,Cruzeiro,1,2,3.37,3.32,2.08
2013-08-08,2013,Atletico-PR,Bahia,1,0,1.62,3.63,5.42
2013-08-08,2013,Flamengo,Portuguesa,1,1,1.67,3.57,4.95
2013-08-08,2013,Atletico-MG,Botafogo,2,2,2.02,3.34,3.54
2013-08-08,2013,Goias,Nautico,2,1,1.71,3.54,4.75
2013-08-08,2013,Santos,Corinthians,1,1,3.06,3.13,2.31
2013-08-09,2013,Gremio,Coritiba,0,1,1.74,3.41,4.82
2013-08-09,2013,Vasco,Ponte Preta,1,1,1.96,3.36,3.68
2013-08-10,2013,Botafogo,Goias,1,1,1.68,3.69,4.75
2013-08-10,2013,Nautico,Atletico-MG,0,0,3.41,3.34,2.06
2013-08-11,2013,Coritiba,Vasco,0,1,1.6,3.81,5.28
2013-08-11,2013,Portuguesa,Sao Paulo,2,1,3.08,3.26,2.23
2013-08-11,2013,Ponte Preta,Criciuma,3,1,1.8,3.48,4.25
2013-08-11,2013,Internacional,Atletico-PR,2,2,1.89,3.38,3.96
2013-08-11,2013,Corinthians,Vitoria,2,0,1.37,4.36,8.88
2013-08-11,2013,Fluminense,Flamengo,2,3,2.16,3.25,3.26
2013-08-11,2013,Cruzeiro,Santos,0,0,1.52,3.98,6.01
2013-08-11,2013,Bahia,Gremio,0,3,2.34,3.09,3.05
2013-08-14,2013,Criciuma,Nautico,3,0,1.86,3.41,4.06
2013-08-14,2013,Atletico-MG,Bahia,2,0,1.54,3.77,6.25
2013-08-14,2013,Santos,Vasco,1,1,1.75,3.5,4.55
2013-08-15,2013,Sao Paulo,Atletico-PR,1,1,1.87,3.56,3.87
2013-08-15,2013,Gremio,Cruzeiro,3,1,2.24,3.21,3.12
2013-08-15,2013,Goias,Flamengo,1,1,2.47,3.18,2.79
2013-08-15,2013,Fluminense,Corinthians,0,0,2.58,3.13,2.71
2013-08-15,2013,Vitoria,Ponte Preta,3,1,2.23,3.25,3.1
2013-08-15,2013,Coritiba,Portuguesa,1,1,1.72,3.53,4.66
2013-08-16,2013,Botafogo,Internacional,3,3,2.03,3.38,3.48
2013-08-17,2013,Cruzeiro,Vitoria,5,1,1.32,4.84,8.86
2013-08-17,2013,Nautico,Fluminense,0,1,3.03,3.23,2.28
2013-08-18,2013,Internacional,Atletico-MG,0,0,2.03,3.32,3.53
2013-08-18,2013,Bahia,Santos,0,0,2.06,3.23,3.55
2013-08-18,2013,Atletico-PR,Criciuma,2,1,1.54,3.89,5.85
2013-08-18,2013,Portuguesa,Botafogo,1,3,3.47,3.36,2.03
2013-08-18,2013,Ponte Preta,Goias,0,1,2.13,3.32,3.28
2013-08-18,2013,Flamengo,Sao Paulo,0,0,2.36,3.2,2.91
2013-08-18,2013,Corinthians,Coritiba,1,0,1.52,3.74,6.65
2013-08-18,2013,Vasco,Gremio,2,3,2.29,3.26,3.0
2013-08-24,2013,Flamengo,Gremio,0,1,2.41,3.07,2.96
2013-08-24,2013,Ponte Preta,Cruzeiro,0,2,3.69,3.36,1.96
2013-08-24,2013,Santos,Vitoria,2,0,1.56,3.78,5.94
2013-08-25,2013,Internacional,Goias,3,3,1.51,3.9,6.48
2013-08-25,2013,Atletico-PR,Botafogo,2,0,2.14,3.36,3.21
2013-08-25,2013,Vasco,Corinthians,1,1,3.93,3.33,1.91
2013-08-25,2013,Bahia,Nautico,2,0,1.64,3.51,5.5
2013-08-25,2013,Atletico-MG,Portuguesa,2,1,1.54,3.76,6.17
2013-08-25,2013,Criciuma,Coritiba,2,1,2.34,3.21,2.97
2013-08-25,2013,Sao Paulo,Fluminense,2,1,1.85,3.37,4.2
2013-08-31,2013,Goias,Atletico-MG,0,0,2.39,3.22,2.87
2013-08-31,2013,Gremio,Ponte Preta,1,0,1.44,4.0,7.53
2013-08-31,2013,Nautico,Atletico-PR,1,4,2.64,3.24,2.57
2013-08-31,2013,Portuguesa,Bahia,4,2,2.18,3.14,3.36
2013-09-01,2013,Corinthians,Flamengo,4,0,1.78,3.33,4.63
2013-09-01,2013,Cruzeiro,Vasco,5,3,1.4,4.43,7.45
2013-09-01,2013,Vitoria,Criciuma,0,1,1.9,3.43,3.83
2013-09-01,2013,Botafogo,Sao Paulo,0,0,2.21,3.26,3.14
2013-09-01,2013,Fluminense,Santos,0,2,1.9,3.34,3.96
2013-09-01,2013,Coritiba,Internacional,0,0,2.58,3.21,2.63
2013-09-03,2013,Goias,Gremio,2,0,2.71,3.07,2.62
2013-09-04,2013,Atletico-PR,Santos,2,1,1.72,3.58,4.64
2013-09-04,2013,Nautico,Sao Paulo,0,1,3.85,3.42,1.91
2013-09-04,2013,Flamengo,Vitoria,2,1,1.52,3.91,6.1
2013-09-05,2013,Botafogo,Coritiba,3,1,1.7,3.59,4.83
2013-09-05,2013,Bahia,Cruzeiro,1,3,3.94,3.33,1.92
2013-09-05,2013,Internacional,Corinthians,1,0,2.15,3.17,3.41
2013-09-05,2013,Portuguesa,Ponte Preta,2,1,1.85,3.46,4.06
2013-09-05,2013,Atletico-MG,Fluminense,2,2,1.87,3.4,4.05
2013-09-06,2013,Nautico,Vasco,0,3,2.66,3.25,2.54
2013-09-06,2013,Sao Paulo,Criciuma,1,2,1.44,4.19,6.98
2013-09-07,2013,Fluminense,Bahia,1,0,1.65,3.55,5.25
2013-09-07,2013,Ponte Preta,Internacional,1,3,3.43,3.29,2.08
2013-09-07,2013,Santos,Goias,1,0,1.94,3.29,3.93
2013-09-07,2013,Vitoria,Atletico-MG,1,1,3.01,3.25,2.29
2013-09-08,2013,Gremio,Portuguesa,3,2,1.56,3.71,6.0
2013-09-08,2013,Corinthians,Nautico,0,0,1.3,4.78,10.51
2013-09-08,2013,Coritiba,Sao Paulo,2,0,2.88,3.12,2.45
2013-09-08,2013,Cruzeiro,Flamengo,1,0,1.45,4.1,7.06
2013-09-08,2013,Criciuma,Botafogo,1,2,2.43,3.33,2.74
2013-09-08,2013,Vasco,Atletico-PR,0,0,2.47,3.25,2.74
2013-09-10,2013,Internacional,Santos,1,2,1.53,3.86,6.2
2013-09-11,2013,Atletico-PR,Fluminense,1,1,1.91,3.41,3.87
2013-09-12,2013,Internacional,Vitoria,2,2,1.34,4.67,8.72
2013-09-12,2013,Portuguesa,Vasco,2,0,2.24,3.31,3.05
2013-09-12,2013,Nautico,Gremio,0,2,4.08,3.5,1.84
2013-09-12,2013,Goias,Cruzeiro,1,2,3.62,3.42,1.97
2013-09-12,2013,Bahia,Criciuma,2,2,1.78,3.52,4.34
2013-09-12,2013,Botafogo,Corinthians,1,0,2.04,3.25,3.61
2013-09-13,2013,Atletico-MG,Coritiba,3,0,1.55,3.94,5.66
2013-09-13,2013,Flamengo,Santos,2,1,1.92,3.36,3.88
2013-09-13,2013,Sao Paulo,Ponte Preta,1,0,1.42,4.29,7.18
2013-09-14,2013,Cruzeiro,Atletico-PR,1,0,1.52,3.98,5.96
2013-09-15,2013,Coritiba,Bahia,2,2,1.76,3.34,4.77
2013-09-15,2013,Vitoria,Nautico,2,1,1.61,3.67,5.46
2013-09-15,2013,Santos,Botafogo,1,2,2.66,3.19,2.58
2013-09-15,2013,Gremio,Atletico-MG,0,1,1.97,3.26,3.8
2013-09-15,2013,Vasco,Sao Paulo,0,2,2.47,3.23,2.75
2013-09-15,2013,Corinthians,Goias,1,2,1.61,3.61,5.67
2013-09-15,2013,Criciuma,Internacional,0,1,3.21,3.32,2.15
2013-09-15,2013,Fluminense,Portuguesa,2,1,1.74,3.51,4.59
2013-09-15,2013,Ponte Preta,Flamengo,1,1,2.66,3.12,2.63
2013-09-18,2013,Gremio,Santos,1,1,1.6,3.63,5.73
2013-09-18,2013,Vasco,Vitoria,1,2,1.54,3.92,5.79
2013-09-19,2013,Ponte Preta,Corinthians,2,0,4.0,3.2,1.95
2013-09-19,2013,Cruzeiro,Botafogo,3,0,1.63,3.75,5.11
2013-09-19,2013,Sao Paulo,Atletico-MG,1,0,2.04,3.29,3.55
2013-09-19,2013,Coritiba,Goias,2,2,1.77,3.48,4.51
2013-09-19,2013,Criciuma,Fluminense,1,2,2.76,3.22,2.47
2013-09-19,2013,Flamengo,Atletico-PR,2,4,2.22,3.21,3.17
2013-09-20,2013,Portuguesa,Nautico,3,0,1.42,4.36,7.07
2013-09-20,2013,Bahia,Internacional,2,0,2.66,3.09,2.64
2013-09-21,2013,Fluminense,Coritiba,1,1,1.63,3.62,5.37
2013-09-22,2013,Santos,Criciuma,2,1,1.62,3.65,5.41
2013-09-22,2013,Atletico-MG,Vasco,2,1,1.56,3.78,5.8
2013-09-22,2013,Nautico,Flamengo,0,0,3.55,3.26,2.04
2013-09-22,2013,Internacional,Portuguesa,0,1,1.53,3.79,6.31
2013-09-22,2013,Atletico-PR,Ponte Preta,1,0,1.51,3.92,6.22
2013-09-22,2013,Corinthians,Cruzeiro,0,0,2.74,3.12,2.54
2013-09-22,2013,Botafogo,Bahia,1,2,1.49,4.0,6.42
2013-09-22,2013,Vitoria,Gremio,0,0,2.66,3.11,2.65
2013-09-22,2013,Goias,Sao Paulo,1,0,2.7,3.08,2.62
2013-09-25,2013,Criciuma,Atletico-MG,1,1,3.2,3.28,2.18
2013-09-26,2013,Santos,Nautico,1,1,1.32,4.83,8.64
2013-09-28,2013,Goias,Fluminense,1,2,2.53,3.06,2.81
2013-09-28,2013,Nautico,Coritiba,3,0,3.05,3.21,2.29
2013-09-29,2013,Atletico-MG,Santos,3,1,1.67,3.68,4.78
2013-09-29,2013,Internacional,Cruzeiro,1,2,2.72,3.26,2.48
2013-09-29,2013,Atletico-PR,Vitoria,3,5,1.53,3.89,6.08
2013-09-29,2013,Portuguesa,Corinthians,4,0,3.89,3.24,1.96
2013-09-29,2013,Bahia,Vasco,0,0,2.2,3.22,3.17
2013-09-29,2013,Flamengo,Criciuma,4,1,1.5,4.0,6.3
2013-09-29,2013,Botafogo,Ponte Preta,0,1,1.54,3.91,5.76
2013-09-29,2013,Sao Paulo,Gremio,0,1,1.95,3.27,3.86
2013-10-01,2013,Ponte Preta,Nautico,1,2,1.56,3.72,6.05
2013-10-02,2013,Cruzeiro,Portuguesa,4,0,1.39,4.45,7.65
2013-10-02,2013,Gremio,Atletico-PR,1,0,1.79,3.44,4.37
2013-10-03,2013,Fluminense,Botafogo,1,1,2.37,3.22,2.91
2013-10-03,2013,Vitoria,Goias,2,1,1.93,3.41,3.76
2013-10-03,2013,Corinthians,Bahia,2,0,1.67,3.46,5.3
2013-10-03,2013,Coritiba,Flamengo,0,2,2.51,3.04,2.87
2013-10-03,2013,Santos,Sao Paulo,3,0,2.93,3.18,2.37
2013-10-03,2013,Atletico-MG,Ponte Preta,4,0,1.35,4.64,8.53
2013-10-04,2013,Vasco,Internacional,3,1,2.96,3.31,2.31
2013-10-05,2013,Botafogo,Gremio,0,1,2.17,3.23,3.27
2013-10-06,2013,Goias,Criciuma,1,1,1.62,3.71,5.29
2013-10-06,2013,Bahia,Ponte Preta,1,1,1.96,3.26,3.86
2013-10-06,2013,Portuguesa,Santos,3,0,2.24,3.23,3.12
2013-10-06,2013,Nautico,Cruzeiro,1,4,5.34,3.71,1.61
2013-10-06,2013,Internacional,Fluminense,1,0,1.77,3.49,4.46
2013-10-06,2013,Flamengo,Vasco,1,1,2.17,3.26,3.24
2013-10-06,2013,Atletico-PR,Coritiba,2,1,1.89,3.3,4.05
2013-10-06,2013,Atletico-MG,Corinthians,0,0,2.06,3.19,3.61
2013-10-06,2013,Sao Paulo,Vitoria,3,2,1.68,3.62,4.95
2013-10-09,2013,Coritiba,Santos,1,0,2.16,3.27,3.26
2013-10-09,2013,Gremio,Criciuma,1,2,1.47,4.06,6.84
2013-10-10,2013,Portuguesa,Goias,1,2,1.7,3.73,4.63
2013-10-10,2013,Vasco,Fluminense,1,0,2.73,3.23,2.51
2013-10-10,2013,Nautico,Botafogo,1,3,3.15,3.32,2.17
2013-10-10,2013,Cruzeiro,Sao Paulo,0,2,1.52,4.01,6.13
2013-10-10,2013,Corinthians,Atletico-PR,0,0,1.99,3.29,3.73
2013-10-10,2013,Ponte Preta,Atletico-MG,2,0,2.51,3.18,2.75
2013-10-10,2013,Bahia,Vitoria,2,0,2.57,3.17,2.7
2013-10-11,2013,Flamengo,Internacional,2,1,2.24,3.2,3.17
2013-10-12,2013,Fluminense,Gremio,1,1,2.21,3.1,3.32
2013-10-12,2013,Vitoria,Coritiba,2,1,1.92,3.31,3.95
2013-10-13,2013,Goias,Bahia,3,1,1.76,3.48,4.55
2013-10-13,2013,Botafogo,Flamengo,2,1,2.61,3.17,2.65
2013-10-13,2013,Atletico-PR,Portuguesa,1,0,1.68,3.6,4.95
2013-10-13,2013,Sao Paulo,Corinthians,0,0,2.25,3.02,3.33
2013-10-13,2013,Internacional,Nautico,4,1,1.31,4.91,9.08
2013-10-13,2013,Criciuma,Vasco,3,2,2.37,3.24,2.89
2013-10-13,2013,Atletico-MG,Cruzeiro,1,0,2.65,3.29,2.53
2013-10-13,2013,Santos,Ponte Preta,2,1,1.97,3.31,3.74
2013-10-16,2013,Cruzeiro,Fluminense,1,0,1.51,4.11,5.83
2013-10-16,2013,Santos,Internacional,0,0,2.49,3.22,2.76
2013-10-17,2013,Vasco,Goias,0,2,2.17,3.35,3.15
2013-10-17,2013,Gremio,Corinthians,1,0,2.05,3.06,3.83
2013-10-17,2013,Flamengo,Bahia,2,1,1.52,3.8,6.42
2013-10-17,2013,Atletico-PR,Atletico-MG,1,0,2.01,3.33,3.59
2013-10-17,2013,Sao Paulo,Nautico,3,0,1.29,5.24,9.33
2013-10-17,2013,Ponte Preta,Coritiba,1,0,2.05,3.32,3.48
2013-10-17,2013,Criciuma,Portuguesa,1,3,2.12,3.28,3.35
2013-10-18,2013,Vitoria,Botafogo,1,0,2.48,3.25,2.75
2013-10-19,2013,Fluminense,Ponte Preta,1,1,1.71,3.47,4.89
2013-10-19,2013,Nautico,Santos,1,5,2.83,3.24,2.41
2013-10-20,2013,Botafogo,Vasco,2,2,2.14,3.29,3.31
2013-10-20,2013,Internacional,Gremio,2,2,2.18,3.15,3.35
2013-10-20,2013,Goias,Atletico-PR,3,0,2.16,3.29,3.24
2013-10-20,2013,Coritiba,Cruzeiro,2,1,2.99,3.23,2.33
2013-10-20,2013,Atletico-MG,Flamengo,1,0,2.22,3.26,3.13
2013-10-20,2013,Corinthians,Criciuma,1,0,1.65,3.57,5.38
2013-10-20,2013,Bahia,Sao Paulo,0,1,2.93,3.09,2.43
2013-10-20,2013,Portuguesa,Vitoria,1,1,1.97,3.34,3.73
2013-10-26,2013,Cruzeiro,Criciuma,5,3,1.32,5.0,8.76
2013-10-26,2013,Botafogo,Atletico-MG,1,0,2.23,3.25,3.12
2013-10-27,2013,Fluminense,Vitoria,2,3,1.7,3.53,4.94
2013-10-27,2013,Coritiba,Gremio,4,0,2.4,3.01,3.05
2013-10-27,2013,Nautico,Goias,0,2,2.59,3.33,2.55
2013-10-27,2013,Portuguesa,Flamengo,0,0,3.16,3.31,2.18
2013-10-27,2013,Ponte Preta,Vasco,2,1,2.28,3.24,3.03
2013-10-27,2013,Internacional,Sao Paulo,2,3,1.99,3.31,3.66
2013-10-27,2013,Corinthians,Santos,1,1,2.15,3.13,3.42
2013-10-27,2013,Bahia,Atletico-PR,1,1,2.2,3.14,3.3
2013-11-02,2013,Sao Paulo,Portuguesa,2,1,1.66,3.7,4.96
2013-11-02,2013,Vasco,Coritiba,2,1,1.98,3.34,3.68
2013-11-02,2013,Atletico-MG,Nautico,5,0,1.23,5.88,11.22
2013-11-03,2013,Flamengo,Fluminense,1,0,2.93,3.12,2.39
2013-11-03,2013,Criciuma,Ponte Preta,1,1,2.09,3.27,3.41
2013-11-03,2013,Atletico-PR,Internacional,1,0,2.42,3.19,2.87
2013-11-03,2013,Vitoria,Corinthians,1,1,2.28,3.1,3.18
2013-11-03,2013,Santos,Cruzeiro,0,1,2.98,3.25,2.3
2013-11-03,2013,Gremio,Bahia,0,0,1.54,3.7,6.34
2013-11-03,2013,Goias,Botafogo,1,0,2.28,3.27,3.01
2013-11-09,2013,Bahia,Atletico-MG,0,0,2.65,3.06,2.69
2013-11-09,2013,Portuguesa,Coritiba,0,0,2.07,3.3,3.44
2013-11-09,2013,Flamengo,Goias,1,1,2.28,3.2,3.08
2013-11-10,2013,Vasco,Santos,2,2,1.81,3.51,4.15
2013-11-10,2013,Nautico,Criciuma,0,1,3.14,3.38,2.16
2013-11-10,2013,Corinthians,Fluminense,1,0,2.36,3.05,3.08
2013-11-10,2013,Internacional,Botafogo,2,1,1.97,3.38,3.63
2013-11-10,2013,Cruzeiro,Gremio,3,0,1.65,3.52,5.42
2013-11-10,2013,Atletico-PR,Sao Paulo,3,0,2.36,3.19,2.95
2013-11-10,2013,Ponte Preta,Vitoria,0,3,2.29,3.19,3.05
2013-11-13,2013,Sao Paulo,Flamengo,2,0,2.35,3.15,3.01
2013-11-13,2013,Goias,Ponte Preta,2,0,1.6,3.76,5.36
2013-11-13,2013,Gremio,Vasco,1,0,1.73,3.47,4.71
2013-11-13,2013,Botafogo,Portuguesa,0,0,1.58,3.86,5.5
2013-11-13,2013,Criciuma,Atletico-PR,2,1,2.13,3.33,3.27
2013-11-13,2013,Coritiba,Corinthians,0,1,2.41,3.0,3.06
2013-11-13,2013,Vitoria,Cruzeiro,1,3,2.47,3.25,2.75
2013-11-14,2013,Santos,Bahia,3,0,1.84,3.35,4.23
2013-11-14,2013,Atletico-MG,Internacional,2,1,1.76,3.43,4.61
2013-11-14,2013,Fluminense,Nautico,2,0,1.24,5.55,11.05
2013-11-16,2013,Botafogo,Atletico-PR,4,0,1.91,3.37,3.88
2013-11-16,2013,Coritiba,Criciuma,1,2,1.66,3.57,5.16
2013-11-17,2013,Gremio,Flamengo,2,1,1.44,3.98,7.59
2013-11-17,2013,Portuguesa,Atletico-MG,2,0,2.17,3.25,3.25
2013-11-17,2013,Goias,Internacional,3,1,1.77,3.48,4.45
